tow_date,tow_reason,storage_company,street,city,geo_location,longitude,latitude,location,block,hh_income,pop_total,pop_black,state,tract
2021-02-22,NOP,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-22,NOP,,8060 13Th St,Silver Spring,POINT (-77.027637 38.987287),-77.027637,38.987287,"(38.987287, -77.027637)",7025004,99107,3753,1592,24,702500
2021-02-12,PRV,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-12,NOP,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-12,PRV,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-05,NOP,Speedy,8025 13Th St,Silver Spring,POINT (-77.028089 38.987253),-77.02808900000001,38.987253,"(38.987253, -77.028089)",7025004,99107,3753,1592,24,702500
2021-02-21,NOP,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-22,NOP,Presteige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-06,PKG,Henrys,1201 East West Hwy,Silver Spring,POINT (-77.028948 38.989952),-77.028948,38.989952,"(38.989952, -77.028948)",7025004,99107,3753,1592,24,702500
2021-01-20,72,Rickys,1133 East West Hwy,Silver Spring,POINT (-77.028818 38.989806),-77.028818,38.989806,"(38.989806, -77.028818)",7025004,99107,3753,1592,24,702500
2021-02-12,NOP,Prestige,1155 Ripley St,Silver Spring,POINT (-77.028616 38.992475),-77.028616,38.992475,"(38.992475, -77.028616)",7025004,99107,3753,1592,24,702500
2021-02-16,NOP,Henrys,1201 East West Hwy,Silver Spring,POINT (-77.028948 38.989952),-77.028948,38.989952,"(38.989952, -77.028948)",7025004,99107,3753,1592,24,702500
2020-05-27,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-05-06,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-04-04,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-04-04,PKG,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-06-03,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-07-26,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-07-25,PKG,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-10-28,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-08-26,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-12-20,NOP,,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-12-14,RESD PARKED IN VISITOR,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-12-09,PRV,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-12-14,PKG,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2021-02-04,PRV,Prestige,1200 East West Hwy,Silver Spring,POINT (-77.02938 38.99041),-77.02938,38.99041,"(38.99041, -77.02938)",7026011,96875,1008,111,24,702601
2021-01-21,PKG,Other,1200 East West Hwy,Silver Spring,POINT (-77.02938 38.99041),-77.02938,38.99041,"(38.99041, -77.02938)",7026011,96875,1008,111,24,702601
2021-01-28,PRV,Prestige,1200 East West Hwy,Silver Spring,POINT (-77.02938 38.99041),-77.02938,38.99041,"(38.99041, -77.02938)",7026011,96875,1008,111,24,702601
2021-02-04,PRV,Prestige,1200 East West Hwy,Silver Spring,POINT (-77.02938 38.99041),-77.02938,38.99041,"(38.99041, -77.02938)",7026011,96875,1008,111,24,702601
2021-01-30,NOP,Prestige,1200 East West Hwy,Silver Spring,POINT (-77.02938 38.99041),-77.02938,38.99041,"(38.99041, -77.02938)",7026011,96875,1008,111,24,702601
2021-01-03,NOP,Henrys,1220 Blair Mill Rd,Silver Spring,POINT (-77.030302 38.990071),-77.030302,38.990071,"(38.990071, -77.030302)",7026011,96875,1008,111,24,702601
2020-04-07,FIRE,Henrys,1541 N Falkland Ln,Silver Spring,POINT (-77.034972 38.995599),-77.034972,38.995599,"(38.995599, -77.034972)",7026012,69246,1603,634,24,702601
2020-05-12,DAV,Henrys,1541 N Falkland Ln,Silver Spring,POINT (-77.034972 38.995599),-77.034972,38.995599,"(38.995599, -77.034972)",7026012,69246,1603,634,24,702601
2020-05-10,PKG,Diversified,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2020-02-23,PKG,Diversified,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2020-02-20,FIRE,Henrys,1545 N Falkland Ln,Silver Spring,POINT (-77.034748 38.9956),-77.034748,38.9956,"(38.9956, -77.034748)",7026012,69246,1603,634,24,702601
2020-02-12,NOP,Henrys,1545 N Falkland Ln,Silver Spring,POINT (-77.034748 38.9956),-77.034748,38.9956,"(38.9956, -77.034748)",7026012,69246,1603,634,24,702601
2020-02-18,NOP,Henrys,1517 E Falkland Ln,Silver Spring,POINT (-77.034522 38.994636),-77.034522,38.994636,"(38.994636, -77.034522)",7026012,69246,1603,634,24,702601
2020-02-19,PKG,Henrys,8338 Draper Ln,Silver Spring,POINT (-77.033853 38.993565),-77.03385300000001,38.993565000000004,"(38.993565, -77.033853)",7026012,69246,1603,634,24,702601
2020-02-13,NOP,Henrys,1515 E Falkland Ln,Silver Spring,POINT (-77.034523 38.994627),-77.034523,38.994627,"(38.994627, -77.034523)",7026012,69246,1603,634,24,702601
2020-02-27,NOP,Henrys,1535 W Falkland Ln,Silver Spring,POINT (-77.035292 38.994878),-77.035292,38.994878,"(38.994878, -77.035292)",7026012,69246,1603,634,24,702601
2020-02-02,PARED IN HANDICAPP,Henrys,1531 W Falkland Ln,Silver Spring,POINT (-77.035293 38.994836),-77.03529300000001,38.994836,"(38.994836, -77.035293)",7026012,69246,1603,634,24,702601
2020-02-07,NOP,Henrys,1515 E Falkland Ln,Silver Spring,POINT (-77.034523 38.994627),-77.034523,38.994627,"(38.994627, -77.034523)",7026012,69246,1603,634,24,702601
2020-02-15,PRV,Diversified,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2020-02-17,NOP,Henrys,1515 E Falkland Ln,Silver Spring,POINT (-77.034523 38.994627),-77.034523,38.994627,"(38.994627, -77.034523)",7026012,69246,1603,634,24,702601
2020-04-14,FIRE,Henrys,8305 16Th St,Silver Spring,POINT (-77.036218 38.993404),-77.036218,38.993404,"(38.993404, -77.036218)",7026012,69246,1603,634,24,702601
2020-06-15,PKG,Henrys,8324 Draper Ln,Silver Spring,POINT (-77.033854 38.993364),-77.033854,38.993364,"(38.993364, -77.033854)",7026012,69246,1603,634,24,702601
2020-07-17,PRV,Henrys,1535 W Falkland Ln,Silver Spring,POINT (-77.035292 38.994878),-77.035292,38.994878,"(38.994878, -77.035292)",7026012,69246,1603,634,24,702601
2020-08-26,PRV,Henrys,8401 16Th St,Silver Spring,POINT (-77.036207 38.994565),-77.03620699999999,38.994565,"(38.994565, -77.036207)",7026012,69246,1603,634,24,702601
2020-12-23,REPO,,8505 16Th St,Silver Spring,POINT (-77.036621 38.996921),-77.036621,38.996921,"(38.996921, -77.036621)",7026012,69246,1603,634,24,702601
2020-12-15,PKG,Henrys,1545 N Falkland Ln,Silver Spring,POINT (-77.034748 38.9956),-77.034748,38.9956,"(38.9956, -77.034748)",7026012,69246,1603,634,24,702601
2020-12-20,PKG,Henrys,1535 W Falkland Ln,Silver Spring,POINT (-77.035292 38.994878),-77.035292,38.994878,"(38.994878, -77.035292)",7026012,69246,1603,634,24,702601
2020-12-12,PKG,Henrys,8349 Colesville Rd,Silver Spring,POINT (-77.034483 38.992823),-77.034483,38.992823,"(38.992823, -77.034483)",7026012,69246,1603,634,24,702601
2021-01-24,NOP,Henrys,8320 Draper Ln,Silver Spring,POINT (-77.033854 38.993307),-77.033854,38.993307,"(38.993307, -77.033854)",7026012,69246,1603,634,24,702601
2021-01-24,PKG,Diversified,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2021-01-19,REPO,Final Notice,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2021-01-09,PKG,Diversified,8555 16Th St,Silver Spring,POINT (-77.036269 38.996136),-77.03626899999999,38.996136,"(38.996136, -77.036269)",7026012,69246,1603,634,24,702601
2020-05-13,NOP,Henrys,8004 Eastern Dr,Silver Spring,POINT (-77.032212 38.989008),-77.032212,38.989008,"(38.989008, -77.032212)",7026013,90357,1046,527,24,702601
2020-07-19,NOP,Henrys,8006 Eastern Dr,Silver Spring,POINT (-77.032186 38.98903),-77.032186,38.98903,"(38.98903, -77.032186)",7026013,90357,1046,527,24,702601
2020-07-06,NOP,Henrys,8008 Eastern Dr,Silver Spring,POINT (-77.032159 38.989051),-77.032159,38.989051,"(38.989051, -77.032159)",7026013,90357,1046,527,24,702601
2020-07-05,NOP,Henrys,8004 Blair Mill Dr,Silver Spring,POINT (-77.032834 38.989467),-77.032834,38.989467,"(38.989467, -77.032834)",7026013,90357,1046,527,24,702601
2020-08-31,NOP,Henrys,8006 Eastern Dr,Silver Spring,POINT (-77.032186 38.98903),-77.032186,38.98903,"(38.98903, -77.032186)",7026013,90357,1046,527,24,702601
2020-08-16,NOP,Henrys,8002 Blair Mill Dr,Silver Spring,POINT (-77.03285 38.989453),-77.03285,38.989453000000005,"(38.989453, -77.03285)",7026013,90357,1046,527,24,702601
2021-02-11,NOP,Henrys,8008 Eastern Dr,Silver Spring,POINT (-77.032159 38.989051),-77.032159,38.989051,"(38.989051, -77.032159)",7026013,90357,1046,527,24,702601
2020-02-12,REPO,Thomas,8201 16Th St,Silver Spring,POINT (-77.036185 38.992055),-77.036185,38.992055,"(38.992055, -77.036185)",7026014,71080,762,221,24,702601
2020-07-08,PKG,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-10-06,PKG,,8201 16Th St,Silver Spring,POINT (-77.036185 38.992055),-77.036185,38.992055,"(38.992055, -77.036185)",7026014,71080,762,221,24,702601
2020-08-29,NOP,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-08-08,PRV,Henrys,8201 16Th St,Silver Spring,POINT (-77.036185 38.992055),-77.036185,38.992055,"(38.992055, -77.036185)",7026014,71080,762,221,24,702601
2020-08-03,PRV,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-08-08,PKG,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-08-16,PRV,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-08-29,PARK,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-08-08,PRV,Hen,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-12-30,PKG,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2020-12-27,FIRE,Henrys,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2021-02-08,REPO,Other,180 High Park Ln,Silver Spring,POINT (-77.033817 38.991399),-77.033817,38.991399,"(38.991399, -77.033817)",7026014,71080,762,221,24,702601
2021-02-12,FIRE,Henrys,8201 16Th St,Silver Spring,POINT (-77.036185 38.992055),-77.036185,38.992055,"(38.992055, -77.036185)",7026014,71080,762,221,24,702601
2021-02-12,FIRE,Fire,8201 16Th St,Silver Spring,POINT (-77.036185 38.992055),-77.036185,38.992055,"(38.992055, -77.036185)",7026014,71080,762,221,24,702601
2020-02-14,NOP,Henrys,1778 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2020-02-26,EXP,Henrys,1500 Carey Ln,Silver Spring,POINT (-77.037042 38.994533),-77.037042,38.994533000000004,"(38.994533, -77.037042)",7026021,81023,931,300,24,702602
2020-02-18,PKG,Drive,2252 Washington Ave,Silver Spring,POINT (-77.046174 38.994096),-77.046174,38.994096,"(38.994096, -77.046174)",7026021,81023,931,300,24,702602
2020-02-01,NOP,Henrys,1500 Carey Ln,Silver Spring,POINT (-77.037042 38.994533),-77.037042,38.994533000000004,"(38.994533, -77.037042)",7026021,81023,931,300,24,702602
2020-02-14,NOP,Henrys,1778 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2020-02-18,NOP,Drive,2244 Washington Ave,Silver Spring,POINT (-77.046165 38.994106),-77.046165,38.994106,"(38.994106, -77.046165)",7026021,81023,931,300,24,702602
2020-02-07,REPO,Etc Recovery,2402 Colston Dr,Silver Spring,POINT (-77.04909 38.994245),-77.04909,38.994245,"(38.994245, -77.04909)",7026021,81023,931,300,24,702602
2020-04-22,PKG,Henrys,8316 16Th St,Silver Spring,POINT (-77.036368 38.993889),-77.03636800000001,38.993889,"(38.993889, -77.036368)",7026021,81023,931,300,24,702602
2020-04-12,NOP,Henrys,1776 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2020-04-12,NOP,Henrys,1800 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2020-04-12,NOP,Henrys,1776 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2020-06-16,RESERVED PKG,Henrys,1500 Carey Ln,Silver Spring,POINT (-77.037042 38.994533),-77.037042,38.994533000000004,"(38.994533, -77.037042)",7026021,81023,931,300,24,702602
2020-10-22,NOP,Henrys,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"(38.994524, -77.037042)",7026021,81023,931,300,24,702602
2020-10-15,PRV,Henrys,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"(38.994524, -77.037042)",7026021,81023,931,300,24,702602
2020-10-27,REPO,Other,2316 Colston Dr,Silver Spring,POINT (-77.049036 38.994253),-77.049036,38.994253,"(38.994253, -77.049036)",7026021,81023,931,300,24,702602
2020-10-25,NOP,Henrys,1504 Carey Ln,Silver Spring,POINT (-77.037042 38.994516),-77.037042,38.994516,"(38.994516, -77.037042)",7026021,81023,931,300,24,702602
2020-12-22,PRV,Henrys,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"(38.994524, -77.037042)",7026021,81023,931,300,24,702602
2020-12-19,PKG,Henrys,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"(38.994524, -77.037042)",7026021,81023,931,300,24,702602
2020-12-18,REPO,Thomas,1703 East West Hwy,Silver Spring,POINT (-77.039435 38.995949),-77.039435,38.995948999999996,"(38.995949, -77.039435)",7026021,81023,931,300,24,702602
2020-12-10,PRV,Henrysg,1502 Carey Ln,Silver Spring,POINT (-77.037042 38.994524),-77.037042,38.994524,"(38.994524, -77.037042)",7026021,81023,931,300,24,702602
2021-02-22,NOP,Henrys,1776 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-02-06,NOP,Henrys,1824 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-02-22,NOP,Henrys,1802 East West Hwy,Silver Spring,POINT (-77.039109 38.995046),-77.039109,38.995046,"(38.995046, -77.039109)",7026021,81023,931,300,24,702602
2021-01-14,NOP,Henrys,1824 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-01-30,NOP,Henrys,1802 East West Hwy,Silver Spring,POINT (-77.039109 38.995046),-77.039109,38.995046,"(38.995046, -77.039109)",7026021,81023,931,300,24,702602
2021-01-30,FIRE,,1705 East West Hwy,Silver Spring,POINT (-77.041045 38.996064),-77.041045,38.996064000000004,"(38.996064, -77.041045)",7026021,81023,931,300,24,702602
2021-02-13,NOP,Henrys,1778 East West Hwy,Silver Spring,POINT (-77.039109 38.995046),-77.039109,38.995046,"(38.995046, -77.039109)",7026021,81023,931,300,24,702602
2021-02-06,NOP,Henrys,1824 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-02-12,FIRE,Henrys,1705 East West Hwy,Silver Spring,POINT (-77.041045 38.996064),-77.041045,38.996064000000004,"(38.996064, -77.041045)",7026021,81023,931,300,24,702602
2021-01-13,PKG,Henrys,1700 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-01-08,REPO,Final Notice,2100 Washington Ave,Silver Spring,POINT (-77.046012 38.994274),-77.046012,38.994274,"(38.994274, -77.046012)",7026021,81023,931,300,24,702602
2021-01-14,NOP,Henrys,1776 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-02-06,NOP,Henrys,1824 East West Hwy,Silver Spring,POINT (-77.039141 38.995019),-77.039141,38.995019,"(38.995019, -77.039141)",7026021,81023,931,300,24,702602
2021-01-07,PRV,Henrysg,1774 East West Hwy,Silver Spring,POINT (-77.039109 38.995046),-77.039109,38.995046,"(38.995046, -77.039109)",7026021,81023,931,300,24,702602
2021-02-28,NOP,Henrys,1756 East West Hwy,Silver Spring,POINT (-77.039109 38.995046),-77.039109,38.995046,"(38.995046, -77.039109)",7026021,81023,931,300,24,702602
2020-04-09,PKG,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-04-01,FIRE,Prestigue,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-04-15,PRV,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-05-28,FIRE,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-05-27,NOP,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-05-06,NOP,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-05-19,NOP,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
2020-05-22,NOP,Prestige,1970 Rosemary Hills Dr,Silver Spring,POINT (-77.042077 38.999696),-77.042077,38.999696,"(38.999696, -77.042077)",7026022,91500,4412,1681,24,702602
